,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
46,-1.0,1.0,2.0,3.0,1.0,2.0,120.0,33.0,-2.0,-5.0,-1.0,-5.0,-5.0,7.0,3.0,5.0,-4.0,1.0,4.0,15.0,17.0,-4.0,38.0,-15.0,8.0,-1.0,-8.0,-17.0,-6.0,-2.0,-64.0,23.0,15.0,1.0,-1.0,3.0,-7.0,-5.0,0.0,8.0,-5.0,-2.0,-1.0,1.0,-6.0,-5.0,-33.0,-11.0,-12.0,1.0,0.0,-1.0,6.0,0.0,-18.0,-19.0,-23.0,-3.0,-1.0,3.0,0.0,-6.0,15.0,-18.0,0
47,-13.0,-3.0,-3.0,-8.0,-13.0,-2.0,-8.0,3.0,14.0,6.0,5.0,-3.0,6.0,15.0,37.0,44.0,10.0,-1.0,0.0,6.0,-1.0,3.0,8.0,4.0,-13.0,-4.0,-6.0,-11.0,-16.0,-18.0,-73.0,-46.0,18.0,2.0,0.0,2.0,13.0,4.0,38.0,30.0,-7.0,-2.0,-1.0,-1.0,0.0,-2.0,-33.0,-12.0,-53.0,-5.0,0.0,4.0,15.0,-20.0,-1.0,-6.0,69.0,-1.0,-3.0,-1.0,-30.0,-4.0,-104.0,-11.0,0
48,14.0,6.0,5.0,-4.0,4.0,28.0,127.0,52.0,-10.0,-7.0,-3.0,5.0,16.0,4.0,-63.0,-43.0,14.0,0.0,0.0,-1.0,-8.0,-11.0,-39.0,5.0,-31.0,-1.0,-1.0,0.0,14.0,14.0,69.0,3.0,-5.0,-6.0,-9.0,-4.0,-14.0,11.0,-20.0,-5.0,-3.0,0.0,3.0,10.0,-2.0,-22.0,-52.0,-22.0,18.0,3.0,4.0,5.0,0.0,9.0,14.0,1.0,-12.0,-1.0,-2.0,-12.0,0.0,-4.0,35.0,-11.0,0
49,5.0,1.0,3.0,9.0,1.0,-9.0,-21.0,-4.0,-8.0,-2.0,-7.0,-2.0,-2.0,-7.0,-26.0,-31.0,-19.0,-9.0,-9.0,-8.0,-11.0,-13.0,-75.0,-17.0,3.0,4.0,5.0,5.0,-4.0,-17.0,-9.0,-14.0,-20.0,1.0,2.0,0.0,3.0,13.0,64.0,29.0,55.0,1.0,-2.0,10.0,-3.0,-4.0,-19.0,-10.0,-15.0,-3.0,-3.0,-14.0,5.0,1.0,11.0,-3.0,12.0,-2.0,-5.0,-4.0,-5.0,1.0,-13.0,-1.0,0
50,-33.0,-4.0,-4.0,-7.0,-25.0,-19.0,-98.0,-26.0,10.0,3.0,3.0,11.0,21.0,18.0,104.0,22.0,1.0,0.0,3.0,7.0,14.0,5.0,1.0,10.0,-3.0,2.0,0.0,-3.0,-2.0,14.0,44.0,34.0,-26.0,0.0,1.0,4.0,0.0,-5.0,-42.0,-23.0,43.0,0.0,-2.0,-5.0,-6.0,-15.0,8.0,1.0,25.0,0.0,-1.0,0.0,-2.0,-4.0,-42.0,-23.0,-37.0,-1.0,7.0,9.0,-12.0,-13.0,-24.0,-10.0,0
51,-16.0,2.0,-1.0,-17.0,26.0,-2.0,-7.0,7.0,41.0,-2.0,-1.0,5.0,-5.0,1.0,65.0,27.0,-12.0,-1.0,1.0,-4.0,-12.0,3.0,11.0,-10.0,14.0,-1.0,-1.0,1.0,-5.0,2.0,-34.0,13.0,-22.0,-5.0,0.0,17.0,7.0,-16.0,-15.0,-19.0,-11.0,1.0,-1.0,-19.0,-6.0,15.0,-5.0,-23.0,30.0,2.0,-2.0,0.0,10.0,17.0,38.0,34.0,-20.0,-3.0,-4.0,-5.0,-18.0,-15.0,-18.0,3.0,0
52,0.0,-4.0,-1.0,5.0,-11.0,-3.0,-24.0,-49.0,-8.0,2.0,0.0,2.0,23.0,6.0,-36.0,-8.0,18.0,-2.0,-2.0,2.0,-25.0,-25.0,-16.0,-20.0,-15.0,0.0,-3.0,-7.0,21.0,9.0,25.0,20.0,-10.0,-1.0,1.0,8.0,-16.0,5.0,-42.0,-18.0,38.0,0.0,-1.0,-1.0,7.0,7.0,71.0,48.0,-50.0,-2.0,-3.0,-6.0,7.0,6.0,-59.0,-65.0,57.0,-1.0,-4.0,0.0,-17.0,-19.0,-3.0,25.0,0
53,-11.0,2.0,1.0,2.0,10.0,1.0,21.0,10.0,-21.0,1.0,2.0,9.0,7.0,-7.0,18.0,9.0,6.0,-2.0,-3.0,-9.0,0.0,7.0,6.0,12.0,16.0,4.0,-1.0,-5.0,-9.0,4.0,21.0,-8.0,5.0,1.0,0.0,5.0,6.0,-1.0,-28.0,-3.0,-17.0,-6.0,-3.0,-9.0,-29.0,-17.0,-41.0,-9.0,14.0,0.0,2.0,8.0,7.0,-8.0,-70.0,-18.0,-28.0,-4.0,-7.0,-16.0,1.0,12.0,123.0,19.0,0
54,16.0,1.0,0.0,-4.0,11.0,16.0,-109.0,-16.0,-8.0,0.0,1.0,11.0,-3.0,-9.0,52.0,19.0,12.0,6.0,6.0,9.0,19.0,17.0,67.0,20.0,-15.0,-4.0,-4.0,-5.0,-11.0,-4.0,-53.0,-17.0,-30.0,-3.0,-5.0,-11.0,-14.0,6.0,23.0,5.0,31.0,-1.0,-2.0,7.0,5.0,1.0,-53.0,-32.0,10.0,1.0,0.0,7.0,16.0,-6.0,25.0,3.0,-17.0,0.0,1.0,-5.0,-11.0,4.0,2.0,3.0,0
55,-6.0,-3.0,-3.0,5.0,12.0,11.0,25.0,18.0,-13.0,-1.0,1.0,-2.0,-9.0,-10.0,-33.0,-8.0,-9.0,-6.0,-2.0,-5.0,4.0,4.0,-24.0,-16.0,6.0,-1.0,3.0,12.0,-2.0,-18.0,-56.0,-15.0,14.0,1.0,-3.0,-23.0,6.0,15.0,106.0,30.0,-9.0,-4.0,-3.0,-3.0,-23.0,-4.0,-20.0,-18.0,14.0,3.0,-1.0,-8.0,16.0,13.0,23.0,6.0,-21.0,1.0,1.0,9.0,-12.0,-7.0,-29.0,-10.0,0
56,-4.0,-2.0,2.0,8.0,28.0,0.0,-16.0,-4.0,-29.0,-4.0,-6.0,-17.0,-16.0,-3.0,-4.0,-10.0,52.0,6.0,6.0,3.0,-13.0,3.0,22.0,30.0,-9.0,-6.0,-2.0,-4.0,7.0,-10.0,-39.0,-22.0,18.0,1.0,3.0,6.0,-1.0,4.0,41.0,12.0,-26.0,-2.0,0.0,3.0,22.0,-3.0,-76.0,-24.0,-10.0,-4.0,-2.0,-11.0,-19.0,-8.0,39.0,28.0,-9.0,0.0,-2.0,-6.0,-2.0,11.0,45.0,18.0,0
57,15.0,3.0,2.0,2.0,6.0,-1.0,-75.0,-44.0,-25.0,-5.0,-3.0,3.0,11.0,-8.0,81.0,23.0,27.0,0.0,-1.0,1.0,-8.0,20.0,8.0,5.0,-4.0,-1.0,-1.0,1.0,19.0,1.0,-3.0,-8.0,8.0,-1.0,-1.0,11.0,-9.0,-9.0,15.0,26.0,-36.0,-6.0,-3.0,-17.0,-33.0,-4.0,-44.0,-25.0,-2.0,0.0,-3.0,6.0,25.0,-6.0,-29.0,-18.0,0.0,1.0,2.0,-3.0,-16.0,-1.0,38.0,11.0,0
58,1.0,-1.0,-2.0,1.0,19.0,5.0,-6.0,-7.0,-4.0,-1.0,-2.0,4.0,2.0,-5.0,-73.0,-21.0,2.0,-1.0,-2.0,-2.0,0.0,-1.0,88.0,65.0,-5.0,-2.0,-3.0,-7.0,-12.0,8.0,3.0,-22.0,-15.0,-1.0,-3.0,-11.0,-10.0,-7.0,-14.0,-5.0,36.0,4.0,4.0,3.0,-1.0,9.0,42.0,26.0,-15.0,-3.0,0.0,1.0,-8.0,-6.0,-13.0,-5.0,-15.0,3.0,2.0,0.0,7.0,-3.0,-10.0,19.0,0
59,31.0,1.0,-1.0,-5.0,16.0,5.0,-25.0,-15.0,6.0,-1.0,0.0,11.0,-2.0,-1.0,-3.0,-2.0,-2.0,0.0,-1.0,1.0,-3.0,-10.0,-16.0,-22.0,-28.0,-6.0,-8.0,-17.0,-10.0,-1.0,-11.0,-5.0,-26.0,-1.0,1.0,3.0,-8.0,9.0,-2.0,20.0,84.0,5.0,6.0,9.0,13.0,-5.0,25.0,2.0,-14.0,-5.0,-6.0,-7.0,18.0,6.0,-6.0,-3.0,10.0,2.0,0.0,5.0,5.0,14.0,34.0,-10.0,0
60,-17.0,-3.0,-1.0,0.0,-7.0,2.0,-27.0,5.0,-19.0,-2.0,0.0,-2.0,-3.0,-4.0,8.0,-24.0,-15.0,1.0,5.0,18.0,-16.0,-17.0,-30.0,44.0,36.0,0.0,-3.0,-14.0,8.0,-5.0,20.0,-2.0,0.0,-1.0,-4.0,-3.0,3.0,16.0,21.0,13.0,-6.0,-1.0,0.0,2.0,1.0,-3.0,-14.0,19.0,6.0,1.0,2.0,-4.0,-6.0,-6.0,-22.0,-26.0,-15.0,-1.0,1.0,2.0,7.0,-8.0,23.0,-38.0,0
61,1.0,-1.0,3.0,2.0,-14.0,-9.0,6.0,29.0,5.0,-1.0,-7.0,-12.0,22.0,18.0,44.0,-26.0,-13.0,4.0,3.0,1.0,-9.0,14.0,2.0,46.0,1.0,-2.0,-2.0,5.0,1.0,-8.0,-51.0,-30.0,2.0,-1.0,1.0,2.0,-3.0,5.0,9.0,-23.0,-19.0,-2.0,-4.0,-4.0,1.0,-7.0,-42.0,-3.0,4.0,0.0,-2.0,-5.0,-19.0,-18.0,6.0,12.0,-25.0,-2.0,0.0,1.0,22.0,5.0,-54.0,1.0,0
62,13.0,1.0,-1.0,-1.0,-1.0,18.0,73.0,9.0,5.0,-2.0,5.0,7.0,-3.0,2.0,42.0,17.0,-15.0,-6.0,-7.0,-6.0,-3.0,3.0,-12.0,-16.0,14.0,1.0,1.0,-4.0,-10.0,-17.0,-29.0,-1.0,-1.0,-4.0,-4.0,-10.0,6.0,1.0,-7.0,-1.0,-1.0,2.0,0.0,1.0,9.0,6.0,-6.0,11.0,1.0,-1.0,-2.0,0.0,7.0,6.0,10.0,-22.0,2.0,-1.0,-1.0,-2.0,-9.0,-3.0,0.0,3.0,0
63,7.0,0.0,-2.0,3.0,1.0,-1.0,-35.0,-8.0,-70.0,-4.0,-1.0,-7.0,-10.0,-8.0,23.0,1.0,65.0,-1.0,0.0,-5.0,12.0,-2.0,-55.0,1.0,17.0,-6.0,-3.0,4.0,-4.0,-6.0,-21.0,-41.0,-12.0,4.0,2.0,3.0,15.0,13.0,86.0,45.0,30.0,0.0,-4.0,-1.0,-2.0,2.0,-40.0,-3.0,-22.0,-1.0,-3.0,-5.0,1.0,13.0,44.0,-16.0,1.0,0.0,0.0,5.0,-18.0,-6.0,-41.0,-1.0,0
64,-9.0,-1.0,1.0,6.0,32.0,-8.0,-32.0,0.0,7.0,1.0,2.0,-4.0,-17.0,0.0,13.0,24.0,-6.0,-2.0,0.0,-6.0,-13.0,-2.0,-21.0,-30.0,4.0,0.0,-4.0,-10.0,14.0,4.0,18.0,32.0,0.0,-2.0,-2.0,0.0,-19.0,5.0,3.0,-11.0,5.0,0.0,1.0,9.0,10.0,-6.0,-8.0,13.0,-12.0,-2.0,4.0,5.0,11.0,-3.0,-43.0,-36.0,-48.0,-4.0,-4.0,-2.0,-6.0,5.0,-8.0,3.0,0
65,55.0,6.0,2.0,-4.0,8.0,-3.0,18.0,-8.0,6.0,-2.0,-1.0,-5.0,-10.0,10.0,52.0,2.0,-12.0,2.0,4.0,10.0,5.0,1.0,12.0,2.0,-12.0,3.0,2.0,15.0,32.0,5.0,10.0,-7.0,-7.0,-4.0,-8.0,-31.0,-33.0,0.0,-86.0,5.0,-14.0,2.0,2.0,6.0,7.0,-7.0,18.0,12.0,26.0,-2.0,-7.0,-8.0,-1.0,5.0,39.0,10.0,11.0,1.0,5.0,9.0,-3.0,1.0,13.0,5.0,0
66,-4.0,-4.0,-1.0,10.0,13.0,-4.0,-72.0,-6.0,-21.0,-1.0,1.0,-3.0,-6.0,-5.0,28.0,-16.0,20.0,2.0,-2.0,7.0,4.0,-3.0,-17.0,20.0,15.0,-1.0,-6.0,-15.0,-9.0,3.0,65.0,21.0,-11.0,-1.0,3.0,8.0,6.0,17.0,-14.0,-35.0,-51.0,-1.0,4.0,1.0,-2.0,-20.0,-51.0,-1.0,60.0,1.0,-3.0,-6.0,7.0,4.0,15.0,12.0,9.0,3.0,6.0,16.0,3.0,13.0,27.0,-4.0,0
67,-7.0,-2.0,-3.0,-8.0,-9.0,3.0,5.0,2.0,6.0,-2.0,-2.0,7.0,10.0,5.0,17.0,4.0,-35.0,-3.0,-1.0,6.0,12.0,-12.0,-44.0,-20.0,12.0,1.0,3.0,-5.0,-4.0,-2.0,-60.0,-3.0,-5.0,2.0,1.0,10.0,3.0,8.0,97.0,17.0,2.0,0.0,-3.0,2.0,2.0,7.0,-52.0,-13.0,5.0,0.0,0.0,0.0,-6.0,-6.0,43.0,7.0,-32.0,-3.0,-2.0,-9.0,-8.0,-4.0,-63.0,-24.0,0
68,38.0,-1.0,1.0,8.0,14.0,-4.0,26.0,10.0,16.0,-2.0,-1.0,-9.0,-13.0,-2.0,-45.0,-31.0,-65.0,-1.0,4.0,14.0,0.0,12.0,107.0,47.0,75.0,3.0,1.0,-7.0,20.0,9.0,-32.0,15.0,-10.0,-2.0,-3.0,0.0,-3.0,10.0,34.0,-19.0,16.0,-1.0,-6.0,-1.0,4.0,5.0,13.0,10.0,-31.0,0.0,-2.0,-12.0,-15.0,-14.0,-100.0,-31.0,17.0,1.0,-1.0,7.0,-6.0,-14.0,62.0,23.0,0
69,-6.0,-2.0,-1.0,-2.0,13.0,12.0,11.0,-6.0,11.0,-7.0,-5.0,-3.0,-1.0,2.0,-11.0,-21.0,-14.0,1.0,3.0,4.0,8.0,-4.0,-47.0,-13.0,-26.0,0.0,2.0,4.0,-10.0,-10.0,60.0,33.0,27.0,3.0,4.0,10.0,15.0,3.0,-28.0,-36.0,-38.0,-2.0,-5.0,-28.0,-17.0,-6.0,-22.0,-17.0,21.0,-6.0,-4.0,-7.0,-13.0,0.0,-21.0,1.0,45.0,2.0,1.0,6.0,1.0,9.0,61.0,13.0,0
70,-19.0,-1.0,1.0,3.0,6.0,4.0,-19.0,17.0,11.0,-1.0,-1.0,2.0,3.0,-4.0,-9.0,-5.0,-14.0,0.0,-3.0,-6.0,5.0,-4.0,-42.0,3.0,-16.0,-4.0,-3.0,-3.0,0.0,-6.0,21.0,-24.0,-11.0,-4.0,-3.0,-5.0,-10.0,2.0,60.0,52.0,8.0,4.0,0.0,4.0,8.0,8.0,-38.0,-24.0,2.0,1.0,-2.0,-6.0,-7.0,-14.0,-26.0,-37.0,-16.0,-1.0,0.0,9.0,13.0,17.0,-18.0,13.0,0
71,-8.0,-3.0,-3.0,-2.0,-1.0,-4.0,3.0,-7.0,-28.0,4.0,3.0,-5.0,5.0,13.0,46.0,5.0,-18.0,-5.0,1.0,2.0,-17.0,-11.0,-2.0,10.0,81.0,2.0,-4.0,-10.0,21.0,3.0,-29.0,-6.0,-26.0,-3.0,-3.0,3.0,-3.0,-4.0,-64.0,-36.0,26.0,0.0,-5.0,-6.0,-11.0,-4.0,15.0,32.0,-16.0,-1.0,0.0,1.0,14.0,11.0,42.0,-1.0,-43.0,-2.0,1.0,-1.0,-13.0,-13.0,0.0,-10.0,0
72,7.0,-1.0,-1.0,-6.0,13.0,9.0,-11.0,12.0,6.0,-1.0,-2.0,14.0,1.0,4.0,6.0,5.0,4.0,2.0,3.0,-12.0,-1.0,9.0,2.0,0.0,-29.0,-7.0,-4.0,2.0,0.0,-16.0,-104.0,-23.0,8.0,1.0,0.0,-16.0,-11.0,7.0,30.0,17.0,21.0,1.0,3.0,5.0,2.0,1.0,73.0,31.0,-31.0,-1.0,4.0,5.0,23.0,11.0,13.0,-11.0,53.0,3.0,-4.0,2.0,-11.0,8.0,3.0,9.0,0
73,-15.0,-1.0,-1.0,-2.0,2.0,-5.0,-54.0,-16.0,4.0,0.0,0.0,-2.0,7.0,-18.0,-4.0,-2.0,-6.0,0.0,1.0,1.0,-12.0,7.0,40.0,25.0,-11.0,-1.0,3.0,0.0,12.0,9.0,20.0,-20.0,-8.0,3.0,2.0,2.0,5.0,7.0,-6.0,-16.0,-4.0,0.0,-1.0,1.0,6.0,-9.0,-9.0,16.0,40.0,0.0,-3.0,4.0,-4.0,6.0,-29.0,-3.0,-42.0,-3.0,-2.0,-13.0,-9.0,-2.0,26.0,-3.0,0
74,10.0,0.0,0.0,3.0,6.0,19.0,54.0,27.0,12.0,-2.0,2.0,11.0,-2.0,-4.0,-51.0,-7.0,-24.0,-3.0,-4.0,-6.0,-2.0,-16.0,-57.0,-10.0,-7.0,-4.0,-7.0,-18.0,-5.0,9.0,65.0,-1.0,5.0,1.0,-1.0,1.0,-2.0,-1.0,-49.0,-22.0,-53.0,-1.0,2.0,6.0,1.0,10.0,61.0,-18.0,83.0,6.0,3.0,0.0,17.0,-1.0,23.0,46.0,-14.0,-1.0,2.0,6.0,0.0,13.0,11.0,46.0,0
75,-5.0,-4.0,-4.0,-2.0,0.0,-13.0,-16.0,-14.0,-10.0,-4.0,-3.0,-5.0,7.0,5.0,-13.0,-23.0,4.0,-4.0,-1.0,4.0,-4.0,-7.0,-4.0,-16.0,-14.0,-1.0,-1.0,-6.0,-2.0,0.0,-39.0,-7.0,0.0,1.0,1.0,2.0,6.0,-5.0,-5.0,14.0,-8.0,1.0,4.0,1.0,-9.0,0.0,14.0,7.0,10.0,-3.0,-6.0,-14.0,2.0,4.0,60.0,0.0,-19.0,0.0,0.0,7.0,7.0,6.0,-2.0,-16.0,0
76,-18.0,0.0,3.0,7.0,6.0,5.0,-28.0,13.0,25.0,2.0,1.0,0.0,5.0,9.0,69.0,29.0,-10.0,-2.0,-2.0,-1.0,-3.0,4.0,-14.0,-4.0,-24.0,-3.0,-5.0,-1.0,5.0,-5.0,-17.0,-21.0,11.0,0.0,1.0,1.0,-19.0,-13.0,-48.0,-5.0,12.0,0.0,-1.0,-5.0,13.0,3.0,-15.0,2.0,4.0,1.0,2.0,8.0,8.0,5.0,36.0,4.0,-15.0,-1.0,0.0,-5.0,-4.0,0.0,25.0,4.0,0
77,-3.0,-2.0,-1.0,0.0,7.0,7.0,20.0,15.0,14.0,-2.0,-1.0,-4.0,-6.0,-6.0,-40.0,-26.0,-34.0,-1.0,-2.0,-1.0,-1.0,3.0,-23.0,-3.0,22.0,3.0,1.0,-3.0,-23.0,-13.0,9.0,2.0,5.0,-3.0,-5.0,-8.0,32.0,7.0,4.0,-6.0,9.0,0.0,1.0,5.0,-10.0,1.0,-29.0,5.0,-46.0,-4.0,-4.0,-7.0,-2.0,-4.0,-15.0,-24.0,-17.0,-3.0,0.0,1.0,-19.0,0.0,-23.0,-1.0,0
78,73.0,5.0,-1.0,-6.0,11.0,3.0,35.0,3.0,-5.0,-3.0,-3.0,2.0,-2.0,-2.0,-37.0,15.0,9.0,-1.0,0.0,5.0,-3.0,9.0,35.0,0.0,-6.0,1.0,1.0,5.0,12.0,-6.0,-15.0,4.0,-22.0,-2.0,0.0,5.0,-9.0,-2.0,-44.0,-6.0,4.0,1.0,1.0,-7.0,3.0,0.0,65.0,-4.0,18.0,2.0,-2.0,-9.0,-1.0,-2.0,-30.0,-12.0,-4.0,1.0,0.0,1.0,0.0,-1.0,-30.0,13.0,0
79,-16.0,2.0,2.0,12.0,8.0,30.0,114.0,5.0,15.0,1.0,-3.0,-13.0,2.0,-8.0,-55.0,-15.0,1.0,0.0,3.0,3.0,4.0,-1.0,17.0,19.0,-41.0,-4.0,-1.0,1.0,12.0,12.0,1.0,-5.0,55.0,-1.0,-2.0,6.0,-15.0,-19.0,-69.0,-10.0,-9.0,-4.0,-8.0,-16.0,5.0,14.0,18.0,4.0,7.0,0.0,-1.0,2.0,-6.0,-5.0,-22.0,-9.0,-2.0,0.0,2.0,11.0,9.0,-5.0,36.0,-13.0,0
80,-21.0,-2.0,-3.0,-13.0,1.0,2.0,-1.0,0.0,-3.0,0.0,2.0,7.0,-9.0,-4.0,-11.0,6.0,3.0,-1.0,-3.0,-10.0,4.0,-6.0,-91.0,-48.0,5.0,-1.0,2.0,1.0,5.0,11.0,91.0,42.0,-14.0,-3.0,0.0,-3.0,2.0,11.0,20.0,-4.0,7.0,-2.0,1.0,4.0,-4.0,-4.0,-13.0,-25.0,8.0,0.0,0.0,5.0,5.0,-7.0,-53.0,28.0,14.0,-2.0,-3.0,1.0,14.0,0.0,-14.0,-21.0,0
81,-35.0,-1.0,0.0,-9.0,-5.0,6.0,40.0,6.0,30.0,0.0,-2.0,1.0,-11.0,-7.0,-28.0,-7.0,-29.0,-2.0,5.0,14.0,4.0,-10.0,-34.0,-10.0,44.0,0.0,-4.0,-4.0,5.0,1.0,12.0,0.0,-11.0,-4.0,-1.0,-4.0,-4.0,9.0,-70.0,-28.0,-5.0,1.0,1.0,11.0,11.0,-1.0,99.0,38.0,-30.0,-4.0,-4.0,-13.0,-9.0,12.0,37.0,2.0,23.0,3.0,0.0,4.0,-3.0,-10.0,-73.0,-30.0,0
82,-15.0,-1.0,1.0,3.0,22.0,5.0,43.0,14.0,0.0,-1.0,-1.0,-5.0,-11.0,-3.0,-42.0,6.0,14.0,-4.0,-6.0,-1.0,0.0,-7.0,9.0,-10.0,-26.0,-4.0,-1.0,-7.0,-14.0,3.0,11.0,-8.0,-6.0,2.0,3.0,-4.0,32.0,-10.0,-30.0,-9.0,-36.0,-4.0,-4.0,0.0,-24.0,12.0,-1.0,-19.0,87.0,9.0,1.0,9.0,24.0,17.0,98.0,45.0,-13.0,-2.0,2.0,-2.0,-10.0,-2.0,-44.0,-9.0,0
83,-1.0,-3.0,-3.0,-4.0,-7.0,5.0,23.0,0.0,-22.0,-5.0,-1.0,-8.0,-1.0,-9.0,-25.0,7.0,0.0,-3.0,-1.0,-3.0,-4.0,-6.0,-10.0,-12.0,-1.0,-2.0,0.0,3.0,2.0,-8.0,-41.0,-10.0,0.0,1.0,-7.0,-14.0,1.0,14.0,74.0,18.0,-5.0,0.0,-1.0,0.0,5.0,1.0,-17.0,-2.0,-2.0,-2.0,-1.0,-2.0,-12.0,-4.0,-10.0,1.0,6.0,0.0,0.0,7.0,8.0,-7.0,-24.0,-11.0,0
84,-13.0,-5.0,-6.0,-13.0,-6.0,-12.0,-61.0,17.0,11.0,3.0,1.0,-1.0,-2.0,-3.0,33.0,-27.0,-6.0,-1.0,0.0,3.0,-1.0,24.0,60.0,22.0,-40.0,-1.0,1.0,0.0,6.0,10.0,24.0,4.0,43.0,2.0,2.0,5.0,8.0,15.0,-1.0,-10.0,28.0,-4.0,-5.0,0.0,9.0,-6.0,-24.0,-7.0,-11.0,2.0,2.0,-10.0,-30.0,-16.0,-35.0,-15.0,-31.0,-4.0,-2.0,-5.0,20.0,3.0,-35.0,9.0,0
85,26.0,3.0,-1.0,-1.0,-22.0,-7.0,50.0,0.0,12.0,2.0,6.0,19.0,9.0,3.0,26.0,24.0,-23.0,-1.0,-8.0,-28.0,12.0,2.0,-37.0,-29.0,18.0,2.0,-2.0,-1.0,-7.0,19.0,82.0,53.0,-14.0,-3.0,0.0,9.0,0.0,-9.0,-47.0,1.0,-1.0,3.0,3.0,-1.0,7.0,7.0,5.0,-19.0,-8.0,-1.0,1.0,1.0,1.0,1.0,18.0,6.0,-4.0,-1.0,-1.0,2.0,-6.0,-6.0,-6.0,-3.0,0
86,18.0,-1.0,-2.0,3.0,4.0,-1.0,-31.0,-8.0,-15.0,-3.0,-1.0,3.0,13.0,-15.0,-17.0,13.0,-1.0,-6.0,-7.0,-16.0,-23.0,-5.0,14.0,-14.0,-18.0,-2.0,-4.0,-2.0,1.0,6.0,-27.0,-16.0,22.0,5.0,8.0,16.0,8.0,0.0,-34.0,0.0,-47.0,-6.0,-5.0,-3.0,2.0,7.0,79.0,9.0,39.0,0.0,4.0,15.0,3.0,2.0,-2.0,2.0,20.0,-1.0,0.0,-5.0,5.0,0.0,-21.0,-2.0,0
87,-41.0,-2.0,1.0,2.0,-12.0,-13.0,-22.0,-21.0,-2.0,-3.0,0.0,-2.0,2.0,9.0,-37.0,-18.0,16.0,-1.0,0.0,5.0,6.0,-13.0,75.0,34.0,6.0,-1.0,-1.0,-2.0,0.0,11.0,31.0,9.0,-7.0,2.0,-1.0,6.0,7.0,8.0,-5.0,-3.0,7.0,1.0,-4.0,-10.0,-8.0,-12.0,-67.0,-12.0,-17.0,-3.0,-4.0,10.0,-1.0,-7.0,-3.0,1.0,-22.0,2.0,0.0,-5.0,5.0,0.0,1.0,-13.0,0
88,46.0,-4.0,-4.0,-15.0,-12.0,1.0,1.0,1.0,7.0,5.0,6.0,7.0,1.0,11.0,7.0,8.0,-18.0,0.0,-1.0,-2.0,7.0,2.0,16.0,-13.0,14.0,2.0,1.0,7.0,-7.0,-2.0,0.0,9.0,-25.0,-3.0,-1.0,-3.0,4.0,-8.0,-2.0,-1.0,0.0,-2.0,-5.0,-9.0,7.0,1.0,-48.0,-10.0,-3.0,-3.0,-1.0,9.0,-12.0,-14.0,-70.0,-26.0,-14.0,0.0,2.0,1.0,15.0,12.0,69.0,-10.0,0
89,2.0,-3.0,-7.0,-9.0,-11.0,3.0,43.0,12.0,16.0,0.0,-1.0,0.0,3.0,1.0,-4.0,2.0,-4.0,1.0,5.0,1.0,-3.0,9.0,6.0,10.0,3.0,-1.0,1.0,-3.0,12.0,-15.0,-34.0,-17.0,-20.0,-4.0,-3.0,2.0,-3.0,12.0,-46.0,-19.0,-4.0,-2.0,-3.0,-7.0,-8.0,-5.0,45.0,-1.0,-1.0,-1.0,2.0,3.0,10.0,-2.0,-4.0,12.0,-26.0,1.0,0.0,1.0,-9.0,-3.0,-3.0,2.0,0
90,47.0,5.0,2.0,10.0,8.0,1.0,9.0,-7.0,-17.0,0.0,0.0,-1.0,12.0,1.0,-24.0,14.0,25.0,-2.0,-3.0,3.0,-7.0,7.0,52.0,23.0,5.0,-2.0,-3.0,-7.0,-7.0,8.0,-23.0,-8.0,-21.0,-2.0,-2.0,0.0,21.0,-4.0,-9.0,13.0,-11.0,-1.0,1.0,1.0,-19.0,-3.0,6.0,-11.0,-9.0,0.0,-1.0,-3.0,6.0,-11.0,-7.0,-5.0,22.0,1.0,-3.0,-10.0,3.0,1.0,-45.0,-1.0,0
91,-20.0,-5.0,-6.0,-9.0,6.0,-1.0,30.0,8.0,17.0,4.0,2.0,-3.0,-11.0,7.0,-8.0,-4.0,-22.0,-1.0,-2.0,-1.0,3.0,2.0,-37.0,-7.0,22.0,0.0,0.0,0.0,0.0,-4.0,16.0,-23.0,-10.0,-1.0,5.0,4.0,-1.0,3.0,6.0,16.0,-35.0,-4.0,-1.0,4.0,9.0,-3.0,7.0,7.0,46.0,1.0,-2.0,-5.0,-1.0,7.0,23.0,-8.0,-37.0,-2.0,-2.0,4.0,15.0,7.0,-21.0,-18.0,0
92,53.0,-2.0,-2.0,-1.0,-20.0,-9.0,-2.0,38.0,4.0,0.0,-1.0,-2.0,9.0,0.0,-13.0,-14.0,-3.0,1.0,-1.0,-7.0,-11.0,-5.0,6.0,5.0,17.0,-1.0,0.0,6.0,19.0,7.0,-1.0,6.0,-27.0,1.0,-1.0,0.0,-12.0,4.0,21.0,7.0,-3.0,-2.0,-2.0,-1.0,-2.0,0.0,-39.0,-5.0,-6.0,-1.0,2.0,6.0,1.0,-15.0,36.0,-11.0,6.0,-1.0,0.0,-3.0,4.0,18.0,30.0,13.0,0
